x,y
-0.2826581187920088,-0.22859242842698982
-0.28504169976398724,-0.23286164663238884
-0.28986431199326657,-0.24199144989576335
-0.29259218192714065,-0.2513487900908692
-0.3009506398248436,-0.2994240884582289
-0.3050941638544128,-0.32562895178256185
-0.3079686538742694,-0.35055047327152655
-0.30729886979920945,-0.3549211006493432
-0.30726663097475543,-0.35514879502067737
-0.30716553275842434,-0.355140103056544
-0.29046480653783646,-0.3380478622893803
-0.2888139019980561,-0.3371383707326103
-0.28862233732479203,-0.33711568758333177
-0.28406367607936917,-0.3370754945005953
-0.2780176370893264,-0.3376427003100329
-0.268409085079851,-0.33963282759952734
-0.2615344430598978,-0.3417310358014698
-0.2554353405646613,-0.34505212062994367
-0.24130751370774625,-0.3508466412463327
-0.23448932752560514,-0.35243866565817483
-0.19807057841717676,-0.3636387797902483
-0.17602799745528974,-0.36871934757923364
-0.15528192046623857,-0.37273216760853967
-0.14927847221956594,-0.37575127860490076
-0.14331790815711365,-0.37907640351262856
-0.13643985774175152,-0.3826144060843746
-0.13439501536021203,-0.38344526019531344
-0.1307425108626276,-0.38444816235971857
-0.12369475951429605,-0.38848605124139435
-0.1164026266977385,-0.39281297306957963
-0.11497481562809551,-0.3933317767871961
-0.09767429721226041,-0.4001169777528693
-0.09500190696314549,-0.4000175191635308
-0.08758497991699377,-0.3998567505226317
-0.08485309669683694,-0.39913782236415896
-0.08234419492677279,-0.39783980269715663
-0.08218339704257796,-0.3976527740261041
-0.061545371497410635,-0.35958150446235354
-0.042920693314959464,-0.29936457035904557
-0.03378908836342704,-0.27489869803722666
-0.023340250280931393,-0.23259126082742504
0.015177436573963182,-0.010689143332541211
0.05001449790649789,0.14226131170676912
0.060120213653993455,0.18862196858981078
0.06223320063602308,0.2101647011302433
0.07238044382448383,0.3605214180705815
0.07365031690150813,0.3643136774742279
0.09119972505983757,0.39653836821192673
0.10618768531711202,0.4084372328214621
0.11035453954619409,0.4093292485333544
0.11380343910934378,0.40824222126593424
0.12364146091566547,0.3976684563008372
0.1296022177333147,0.38850949522146555
0.14606962408877974,0.3627118434684767
0.14645982944247407,0.3620394154376412
0.1522349583833259,0.3432097958517869
0.15348398751171854,0.3343014468916889
0.1537648993844155,0.3295512375325007
0.15411884028992004,0.3211697940051132
0.1541584680419298,0.3192632865384852
0.15425453982584633,0.31843901379977846
0.15437858756609327,0.3180624611936938
0.15460228472838536,0.3171329214328556
0.15467854284674756,0.3162258836293616
0.15562468761783999,0.31002736271484566
0.1562333014386331,0.305311287142263
0.15705254247271164,0.30407839548988885
0.15886723708298747,0.30209835836162846
0.16435009608031456,0.2984589861606501
0.17401382947656435,0.2954856758650613
0.182355293376251,0.2947911764103237
0.19198654219687808,0.2974521256410404
0.22303287776427946,0.3087256905913905
0.2561848388501881,0.3240868668899302
0.3031376974223638,0.3581230706491838
0.303846778202102,0.35845085759328255
0.3284422906342209,0.36674908755061814
0.3302910764878232,0.3662983831991463
0.3321223686632735,0.3653825129898585
0.3323328861977741,0.36515396249122944
0.33466949379541827,0.3407272745161126
0.33594951704610343,0.33212647802323364
0.33849702625676975,0.3223557991739093
0.34038482621134447,0.3179083678149055
0.34265686223408093,0.31405162177138896
0.34560064921559036,0.31011249085863646
0.3460409127133755,0.3086228391490357
0.3459211700114798,0.30590900282691486
0.34576165299533784,0.3036980928171889
0.34570431704020615,0.3035797857839249
0.3450170113057545,0.3030259950851604
0.331155118483418,0.29593227884935763
0.31250137164844605,0.2856659660297304
0.31224858067864175,0.28542931734572224
0.30939630134582835,0.28231237680242194
0.3048086517713654,0.27480331683492887
0.30267788730312334,0.26340343992697235
0.3033932812784864,0.2589080476795906
0.3163239143812671,0.23710023671683444
0.35178504613266065,0.19332644929617337
0.35780234378995956,0.16783756046382226
0.35949874968355405,0.06417273095288402
0.3745241966149653,0.006198272598414747
0.3944920765630551,-0.08885136772102123
0.46988803501372617,-0.23043503543640897
0.5255046301011449,-0.31333359658576704
0.5283385227137517,-0.3185390297025572
0.5285489826136086,-0.31869231680811033
0.5283360726227829,-0.31859915690974405
0.4872971961977937,-0.30573040282724734
